nested_records/nesting_to_many_relationships/film_title_actor_name_category_name
Problem:
Actors not grouped, cartesian product as result


Query Sql String:
select `Film`.`TITLE`, `ACTOR`.`FIRST_NAME`, `ACTOR`.`LAST_NAME`, `category`.`name` from `ACTOR` join `FILM_ACTOR` on `ACTOR`.`ACTOR_ID` = `FILM_ACTOR`.`ACTOR_ID` join `Film` on `FILM_ACTOR`.`FILM_ID` = `Film`.`FILM_ID` join `film_category` on `Film`.`FILM_ID` = `film_category`.`film_id` join `category` on `film_category`.`category_id` = `category`.`category_id` order by 1, 2, 3, 4
The formatted plan as returned by the database:
 +----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+
|  id|select_type|table        |partitions|type  |possible_keys                    |key                      |key_len|ref                         |rows|filtered|Extra                          |
+----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+
|   1|SIMPLE     |category     |{null}    |ALL   |PRIMARY                          |{null}                   |{null} |{null}                      |  16|   100.0|Using temporary; Using filesort|
|   1|SIMPLE     |film_category|{null}    |ref   |PRIMARY,fk_film_category_category|fk_film_category_category|4      |sakila.category.category_id |  62|   100.0|Using index                    |
|   1|SIMPLE     |Film         |{null}    |eq_ref|PRIMARY                          |PRIMARY                  |4      |sakila.film_category.film_id|   1|   100.0|{null}                         |
|   1|SIMPLE     |FILM_ACTOR   |{null}    |ref   |PRIMARY,idx_fk_film_id           |idx_fk_film_id           |4      |sakila.film_category.film_id|   5|   100.0|Using index                    |
|   1|SIMPLE     |ACTOR        |{null}    |eq_ref|PRIMARY                          |PRIMARY                  |4      |sakila.FILM_ACTOR.actor_id  |   1|   100.0|{null}                         |
+----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+

The cost the database associated with the execution of the query:  NaN
The estimated number of rows (cardinality) that is to be returned by the query: 16.0
The actual number of rows (cardinality) returned by the query:  5462

Result Records:
  +----------------+----------+---------+-----------+
|TITLE           |FIRST_NAME|LAST_NAME|name       |
|FLYING HOOK     |CUBA      |OLIVIER  |Animation  |
|FLYING HOOK     |GRETA     |KEITEL   |Animation  |
|FLYING HOOK     |GRETA     |MALDEN   |Animation  |
|FLYING HOOK     |JOHNNY    |CAGE     |Animation  |
|FLYING HOOK     |KENNETH   |HOFFMAN  |Animation  |
|FLYING HOOK     |NICK      |DEGENERES|Animation  |
|FLYING HOOK     |WALTER    |TORN     |Animation  |
|FOOL MOCKINGBIRD|NATALIE   |HOPKINS  |Action     |
|FOOL MOCKINGBIRD|RIP       |CRAWFORD |Action     |
|FOREVER CANDI...|JADA      |RYDER    |Children   |
|FORREST SONS    |DARYL     |WAHLBERG |Action     |
|FORREST SONS    |ED        |CHASE    |Action     |
|FORREST SONS    |MARY      |KEITEL   |Action     |
|FORREST SONS    |RIP       |CRAWFORD |Action     |
|FORREST SONS    |WALTER    |TORN     |Action     |
|FORRESTER COM...|KIRK      |JOVOVICH |Animation  |
|FORRESTER COM...|REESE     |KILMER   |Animation  |
|FORRESTER COM...|SEAN      |GUINESS  |Animation  |
|FORWARD TEMPLE  |GREG      |CHAPLIN  |Games      |
|FORWARD TEMPLE  |RIP       |WINSLET  |Games      |
|FORWARD TEMPLE  |SEAN      |WILLIAMS |Games      |
|FRANKENSTEIN ...|BEN       |HARRIS   |Comedy     |
|FRANKENSTEIN ...|SCARLETT  |DAMON    |Comedy     |
|FREAKY POCUS    |FAY       |WINSLET  |Music      |
|FREAKY POCUS    |KEVIN     |GARLAND  |Music      |
|FREAKY POCUS    |MATTHEW   |LEIGH    |Music      |
|FREAKY POCUS    |SIDNEY    |CROWE    |Music      |
|FREAKY POCUS    |TOM       |MIRANDA  |Music      |
|FREDDY STORM    |HENRY     |BERRY    |Horror     |
|FREDDY STORM    |JULIA     |MCQUEEN  |Horror     |
|FREDDY STORM    |WALTER    |TORN     |Horror     |
|FREEDOM CLEOP...|ALEC      |WAYNE    |Comedy     |
|FREEDOM CLEOP...|CAMERON   |STREEP   |Comedy     |
|FREEDOM CLEOP...|CHRISTO...|BERRY    |Comedy     |
|FREEDOM CLEOP...|RAY       |JOHANSSON|Comedy     |
|FREEDOM CLEOP...|TOM       |MCKELLEN |Comedy     |
|FRENCH HOLIDAY  |AUDREY    |OLIVIER  |Documentary|
|FRENCH HOLIDAY  |CATE      |MCQUEEN  |Documentary|
|FRENCH HOLIDAY  |DAN       |STREEP   |Documentary|
|FRENCH HOLIDAY  |ED        |CHASE    |Documentary|
|FRENCH HOLIDAY  |HUMPHREY  |GARLAND  |Documentary|
|FRENCH HOLIDAY  |JODIE     |DEGENERES|Documentary|
|FRENCH HOLIDAY  |WILL      |WILSON   |Documentary|
|FRIDA SLIPPER   |JAYNE     |NEESON   |Foreign    |
|FRIDA SLIPPER   |KENNETH   |TORN     |Foreign    |
|FRIDA SLIPPER   |MINNIE    |ZELLWEGER|Foreign    |
|FRIDA SLIPPER   |RENEE     |TRACY    |Foreign    |
|FRIDA SLIPPER   |UMA       |WOOD     |Foreign    |
|FRISCO FORREST  |ALBERT    |NOLTE    |Sci-Fi     |
|FRISCO FORREST  |ANGELA    |HUDSON   |Sci-Fi     |
|FRISCO FORREST  |DAN       |STREEP   |Sci-Fi     |
|FRISCO FORREST  |GINA      |DEGENERES|Sci-Fi     |
|FRISCO FORREST  |KIRSTEN   |AKROYD   |Sci-Fi     |
|FRISCO FORREST  |LIZA      |BERGMAN  |Sci-Fi     |
|FRISCO FORREST  |RICHARD   |PENN     |Sci-Fi     |
|FRISCO FORREST  |ROCK      |DUKAKIS  |Sci-Fi     |
|FRISCO FORREST  |TOM       |MCKELLEN |Sci-Fi     |
|FROGMEN BREAKING|BEN       |WILLIS   |Travel     |
|FROGMEN BREAKING|ELLEN     |PRESLEY  |Travel     |
|FROGMEN BREAKING|LAURENCE  |BULLOCK  |Travel     |
|FROGMEN BREAKING|MORGAN    |MCDORMAND|Travel     |
|FROGMEN BREAKING|RIVER     |DEAN     |Travel     |
|FROGMEN BREAKING|RUSSELL   |TEMPLE   |Travel     |
|FRONTIER CABIN  |BEN       |WILLIS   |New        |
|FRONTIER CABIN  |FAY       |KILMER   |New        |
|FRONTIER CABIN  |HARVEY    |HOPE     |New        |
|FRONTIER CABIN  |JOHNNY    |LOLLOB...|New        |
|FRONTIER CABIN  |JUDE      |CRUISE   |New        |
|FRONTIER CABIN  |RIP       |CRAWFORD |New        |
|FROST HEAD      |CARMEN    |HUNT     |Classics   |
|FROST HEAD      |CATE      |HARRIS   |Classics   |
|FROST HEAD      |ED        |CHASE    |Classics   |
|FROST HEAD      |FAY       |WINSLET  |Classics   |
|FROST HEAD      |GENE      |HOPKINS  |Classics   |
|FROST HEAD      |LAURENCE  |BULLOCK  |Classics   |
|FROST HEAD      |RALPH     |CRUZ     |Classics   |
|FUGITIVE MAGUIRE|ALEC      |WAYNE    |Travel     |
|FUGITIVE MAGUIRE|CHARLIZE  |DENCH    |Travel     |
|FUGITIVE MAGUIRE|CUBA      |OLIVIER  |Travel     |
|FUGITIVE MAGUIRE|EMILY     |DEE      |Travel     |
|FUGITIVE MAGUIRE|GEOFFREY  |HESTON   |Travel     |
|FUGITIVE MAGUIRE|LAURA     |BRODY    |Travel     |
|FUGITIVE MAGUIRE|MARY      |TANDY    |Travel     |
|FUGITIVE MAGUIRE|MEG       |HAWKE    |Travel     |
|FUGITIVE MAGUIRE|OLYMPIA   |PFEIFFER |Travel     |
|FUGITIVE MAGUIRE|RALPH     |CRUZ     |Travel     |
|FUGITIVE MAGUIRE|RICHARD   |PENN     |Travel     |
|FULL FLATLINERS |CARY      |MCCONA...|Children   |
|FULL FLATLINERS |LAURA     |BRODY    |Children   |
|FULL FLATLINERS |MICHELLE  |MCCONA...|Children   |
|FULL FLATLINERS |RALPH     |CRUZ     |Children   |
|FULL FLATLINERS |SCARLETT  |BENING   |Children   |
|FULL FLATLINERS |SUSAN     |DAVIS    |Children   |
|FURY MURDER     |KARL      |BERRY    |Children   |
|FURY MURDER     |KIRK      |JOVOVICH |Children   |
|FURY MURDER     |LAURA     |BRODY    |Children   |
|FURY MURDER     |WOODY     |JOLIE    |Children   |
|GABLES METROP...|ADAM      |HOPPER   |Family     |
|GABLES METROP...|CATE      |MCQUEEN  |Family     |
|GABLES METROP...|FRANCES   |DAY-LEWIS|Family     |
|GABLES METROP...|FRED      |COSTNER  |Family     |
|GABLES METROP...|GROUCHO   |DUNST    |Family     |
|GABLES METROP...|GROUCHO   |WILLIAMS |Family     |
|GABLES METROP...|RAY       |JOHANSSON|Family     |
|GABLES METROP...|RIP       |CRAWFORD |Family     |
|GALAXY SWEETH...|DEBBIE    |AKROYD   |Classics   |
|GALAXY SWEETH...|THORA     |TEMPLE   |Classics   |
|GALAXY SWEETH...|UMA       |WOOD     |Classics   |
|GAMES BOWFINGER |ANGELA    |HUDSON   |Travel     |
|GAMES BOWFINGER |BURT      |POSEY    |Travel     |
|GAMES BOWFINGER |FRANCES   |TOMEI    |Travel     |
|GAMES BOWFINGER |HUMPHREY  |WILLIS   |Travel     |
|GAMES BOWFINGER |JULIA     |MCQUEEN  |Travel     |
|GAMES BOWFINGER |MARY      |KEITEL   |Travel     |
|GAMES BOWFINGER |MATTHEW   |LEIGH    |Travel     |
|GAMES BOWFINGER |RIP       |WINSLET  |Travel     |
|GANDHI KWAI     |ANGELINA  |ASTAIRE  |Family     |
|GANDHI KWAI     |ANNE      |CRONYN   |Family     |
|GANDHI KWAI     |DARYL     |CRAWFORD |Family     |
|GANDHI KWAI     |GINA      |DEGENERES|Family     |
|GANDHI KWAI     |LUCILLE   |TRACY    |Family     |
|GANDHI KWAI     |MEG       |HAWKE    |Family     |
|GANDHI KWAI     |PENELOPE  |PINKETT  |Family     |
|GANDHI KWAI     |ZERO      |CAGE     |Family     |
|GANGS PRIDE     |ELVIS     |MARX     |Animation  |
|GANGS PRIDE     |FAY       |WOOD     |Animation  |
|GANGS PRIDE     |FRANCES   |DAY-LEWIS|Animation  |
|GANGS PRIDE     |KENNETH   |HOFFMAN  |Animation  |
|GARDEN ISLAND   |JADA      |RYDER    |Sci-Fi     |
|GARDEN ISLAND   |MARY      |TANDY    |Sci-Fi     |
|GARDEN ISLAND   |WARREN    |NOLTE    |Sci-Fi     |
|GASLIGHT CRUSADE|FAY       |WINSLET  |Horror     |
|GASLIGHT CRUSADE|GRACE     |MOSTEL   |Horror     |
|GASLIGHT CRUSADE|JULIA     |BARRYMORE|Horror     |
|GASLIGHT CRUSADE|RICHARD   |PENN     |Horror     |
|GASLIGHT CRUSADE|WALTER    |TORN     |Horror     |
|GATHERING CAL...|BURT      |TEMPLE   |Games      |
|GATHERING CAL...|MERYL     |ALLEN    |Games      |
|GATHERING CAL...|MICHAEL   |BENING   |Games      |
|GENTLEMEN STAGE |DARYL     |WAHLBERG |Foreign    |
|GENTLEMEN STAGE |ED        |GUINESS  |Foreign    |
|GENTLEMEN STAGE |GRETA     |MALDEN   |Foreign    |
|GENTLEMEN STAGE |HARVEY    |HOPE     |Foreign    |
|GENTLEMEN STAGE |LIZA      |BERGMAN  |Foreign    |
|GENTLEMEN STAGE |MORGAN    |HOPKINS  |Foreign    |
|GENTLEMEN STAGE |RITA      |REYNOLDS |Foreign    |
|GENTLEMEN STAGE |TOM       |MCKELLEN |Foreign    |
|GHOST GROUNDHOG |DAN       |HARRIS   |Children   |
|GHOST GROUNDHOG |KENNETH   |TORN     |Children   |
|GHOST GROUNDHOG |KEVIN     |GARLAND  |Children   |
|GHOST GROUNDHOG |RENEE     |BALL     |Children   |
|GHOST GROUNDHOG |RUSSELL   |TEMPLE   |Children   |
|GHOSTBUSTERS ELF|JENNIFER  |DAVIS    |Animation  |
|GIANT TROOPERS  |MATTHEW   |LEIGH    |Children   |
|GILBERT PELICAN |NICK      |WAHLBERG |Classics   |
|GILBERT PELICAN |RIP       |WINSLET  |Classics   |
|GILBERT PELICAN |RITA      |REYNOLDS |Classics   |
|GILBERT PELICAN |SANDRA    |PECK     |Classics   |
|GILMORE BOILED  |BURT      |TEMPLE   |Classics   |
|GILMORE BOILED  |CATE      |HARRIS   |Classics   |
|GILMORE BOILED  |MEG       |HAWKE    |Classics   |
|GILMORE BOILED  |MENA      |HOPPER   |Classics   |
|GILMORE BOILED  |MENA      |TEMPLE   |Classics   |
|GILMORE BOILED  |WOODY     |HOFFMAN  |Classics   |
|GLADIATOR WES...|ADAM      |GRANT    |Family     |
|GLADIATOR WES...|CAMERON   |ZELLWEGER|Family     |
|GLADIATOR WES...|IAN       |TANDY    |Family     |
|GLADIATOR WES...|JAYNE     |SILVER...|Family     |
|GLADIATOR WES...|JULIA     |MCQUEEN  |Family     |
|GLADIATOR WES...|KIRK      |JOVOVICH |Family     |
|GLASS DYING     |AL        |GARLAND  |Action     |
|GLASS DYING     |MATTHEW   |LEIGH    |Action     |
|GLASS DYING     |MICHAEL   |BOLGER   |Action     |
|GLASS DYING     |SUSAN     |DAVIS    |Action     |
|GLEAMING JAWB...|ALBERT    |NOLTE    |Sports     |
|GLEAMING JAWB...|IAN       |TANDY    |Sports     |
|GLEAMING JAWB...|JAYNE     |SILVER...|Sports     |
|GLEAMING JAWB...|JOHN      |SUVARI   |Sports     |
|GLEAMING JAWB...|MARY      |TANDY    |Sports     |
|GLEAMING JAWB...|NICK      |DEGENERES|Sports     |
|GLEAMING JAWB...|PENELOPE  |GUINESS  |Sports     |
|GLEAMING JAWB...|RIVER     |DEAN     |Sports     |
|GLORY TRACY     |ADAM      |GRANT    |Games      |
|GLORY TRACY     |CHRISTIAN |NEESON   |Games      |
|GLORY TRACY     |DEBBIE    |AKROYD   |Games      |
|GLORY TRACY     |RALPH     |CRUZ     |Games      |
|GLORY TRACY     |RUSSELL   |TEMPLE   |Games      |
|GLORY TRACY     |WILLIAM   |HACKMAN  |Games      |
|GO PURPLE       |GENE      |MCKELLEN |Music      |
|GO PURPLE       |SALMA     |NOLTE    |Music      |
|GO PURPLE       |SEAN      |GUINESS  |Music      |
|GODFATHER DIARY |ED        |MANSFIELD|New        |
|GODFATHER DIARY |GREG      |CHAPLIN  |New        |
|GODFATHER DIARY |LAURA     |BRODY    |New        |
|GODFATHER DIARY |REESE     |WEST     |New        |
|GODFATHER DIARY |RITA      |REYNOLDS |New        |
|GODFATHER DIARY |ZERO      |CAGE     |New        |
|GOLD RIVER      |GROUCHO   |DUNST    |Comedy     |
|GOLD RIVER      |RUSSELL   |TEMPLE   |Comedy     |
|GOLDFINGER SE...|CHRISTIAN |GABLE    |Drama      |
|GOLDFINGER SE...|KEVIN     |GARLAND  |Drama      |
|GOLDFINGER SE...|LUCILLE   |TRACY    |Drama      |
|GOLDFINGER SE...|NICK      |DEGENERES|Drama      |
|GOLDMINE TYCOON |ALBERT    |NOLTE    |Sci-Fi     |
|GOLDMINE TYCOON |DARYL     |CRAWFORD |Sci-Fi     |
|GOLDMINE TYCOON |GEOFFREY  |HESTON   |Sci-Fi     |
|GOLDMINE TYCOON |HUMPHREY  |WILLIS   |Sci-Fi     |
|GOLDMINE TYCOON |JOHN      |SUVARI   |Sci-Fi     |
|GOLDMINE TYCOON |MAE       |HOFFMAN  |Sci-Fi     |
|GOLDMINE TYCOON |SANDRA    |KILMER   |Sci-Fi     |
|GONE TROUBLE    |CHRIS     |DEPP     |Drama      |
|GONE TROUBLE    |EMILY     |DEE      |Drama      |
|GONE TROUBLE    |GROUCHO   |WILLIAMS |Drama      |
|GONE TROUBLE    |RICHARD   |PENN     |Drama      |
|GONE TROUBLE    |SISSY     |SOBIESKI |Drama      |
|GOODFELLAS SA...|BEN       |WILLIS   |Sci-Fi     |
|GOODFELLAS SA...|ELVIS     |MARX     |Sci-Fi     |
|GOODFELLAS SA...|FRANCES   |TOMEI    |Sci-Fi     |
|GOODFELLAS SA...|GINA      |DEGENERES|Sci-Fi     |
|GOODFELLAS SA...|JOHNNY    |LOLLOB...|Sci-Fi     |
|GOODFELLAS SA...|NICK      |WAHLBERG |Sci-Fi     |
|GOODFELLAS SA...|REESE     |WEST     |Sci-Fi     |
|GOODFELLAS SA...|SUSAN     |DAVIS    |Sci-Fi     |
|GORGEOUS BINGO  |FRANCES   |TOMEI    |Children   |
|GORGEOUS BINGO  |GEOFFREY  |HESTON   |Children   |
|GORGEOUS BINGO  |MEG       |HAWKE    |Children   |
|GORGEOUS BINGO  |REESE     |WEST     |Children   |
|GORGEOUS BINGO  |SANDRA    |KILMER   |Children   |
|GORGEOUS BINGO  |VIVIEN    |BERGEN   |Children   |
|GORGEOUS BINGO  |WHOOPI    |HURT     |Children   |
|GOSFORD DONNIE  |ANGELA    |HUDSON   |Action     |
|GOSFORD DONNIE  |HUMPHREY  |GARLAND  |Action     |
|GOSFORD DONNIE  |JADA      |RYDER    |Action     |
|GRACELAND DYN...|ALBERT    |JOHANSSON|Sports     |
|GRACELAND DYN...|BURT      |POSEY    |Sports     |
|GRACELAND DYN...|CHRISTIAN |NEESON   |Sports     |
|GRACELAND DYN...|KENNETH   |HOFFMAN  |Sports     |
|GRACELAND DYN...|NATALIE   |HOPKINS  |Sports     |
|GRACELAND DYN...|SIDNEY    |CROWE    |Sports     |
|GRADUATE LORD   |EWAN      |GOODING  |Children   |
|GRADUATE LORD   |WHOOPI    |HURT     |Children   |
|GRAFFITI LOVE   |AUDREY    |BAILEY   |Sci-Fi     |
|GRAFFITI LOVE   |CHRISTIAN |NEESON   |Sci-Fi     |
|GRAFFITI LOVE   |GARY      |PENN     |Sci-Fi     |
|GRAFFITI LOVE   |JOHNNY    |CAGE     |Sci-Fi     |
|GRAFFITI LOVE   |KENNETH   |PALTROW  |Sci-Fi     |
|GRAFFITI LOVE   |SEAN      |GUINESS  |Sci-Fi     |
|GRAIL FRANKEN...|AL        |GARLAND  |Action     |
|GRAIL FRANKEN...|DARYL     |WAHLBERG |Action     |
|GRAIL FRANKEN...|GRETA     |KEITEL   |Action     |
|GRAIL FRANKEN...|JAYNE     |NEESON   |Action     |
|GRAIL FRANKEN...|JOHNNY    |LOLLOB...|Action     |
|GRAPES FURY     |BURT      |TEMPLE   |Foreign    |
|GRAPES FURY     |CARMEN    |HUNT     |Foreign    |
|GRAPES FURY     |HENRY     |BERRY    |Foreign    |
|GRAPES FURY     |LUCILLE   |DEE      |Foreign    |
|GRAPES FURY     |MARY      |TANDY    |Foreign    |
|GREASE YOUTH    |ADAM      |HOPPER   |Family     |
|GREASE YOUTH    |KIRK      |JOVOVICH |Family     |
|GREASE YOUTH    |SIDNEY    |CROWE    |Family     |
|GREATEST NORTH  |CUBA      |BIRCH    |Music      |
|GREATEST NORTH  |GREGORY   |GOODING  |Music      |
|GREATEST NORTH  |HELEN     |VOIGHT   |Music      |
|GREATEST NORTH  |MATTHEW   |LEIGH    |Music      |
|GREATEST NORTH  |RIP       |WINSLET  |Music      |
|GREATEST NORTH  |WARREN    |NOLTE    |Music      |
|GREEDY ROOTS    |ALAN      |DREYFUSS |Drama      |
|GREEDY ROOTS    |FAY       |WOOD     |Drama      |
|GREEDY ROOTS    |GARY      |PENN     |Drama      |
|GREEDY ROOTS    |HARRISON  |BALE     |Drama      |
|GREEDY ROOTS    |JENNIFER  |DAVIS    |Drama      |
|GREEDY ROOTS    |MARY      |KEITEL   |Drama      |
|GREEDY ROOTS    |RENEE     |BALL     |Drama      |
|GREEDY ROOTS    |WARREN    |NOLTE    |Drama      |
|GREEK EVERYONE  |BURT      |DUKAKIS  |Foreign    |
|GREEK EVERYONE  |CATE      |HARRIS   |Foreign    |
|GREEK EVERYONE  |RIP       |WINSLET  |Foreign    |
|GREEK EVERYONE  |SISSY     |SOBIESKI |Foreign    |
|GRINCH MASSAGE  |BURT      |DUKAKIS  |Games      |
|GRINCH MASSAGE  |JIM       |MOSTEL   |Games      |
|GRINCH MASSAGE  |KIRSTEN   |AKROYD   |Games      |
|GRINCH MASSAGE  |MATTHEW   |CARREY   |Games      |
|GRINCH MASSAGE  |UMA       |WOOD     |Games      |
|GRINCH MASSAGE  |WARREN    |JACKMAN  |Games      |
|GRIT CLOCKWORK  |CAMERON   |ZELLWEGER|Games      |
|GRIT CLOCKWORK  |GEOFFREY  |HESTON   |Games      |
|GRIT CLOCKWORK  |KEVIN     |GARLAND  |Games      |
|GROOVE FICTION  |DAN       |HARRIS   |Sports     |
|GROOVE FICTION  |HARRISON  |BALE     |Sports     |
|GROOVE FICTION  |IAN       |TANDY    |Sports     |
|GROOVE FICTION  |JANE      |JACKMAN  |Sports     |
|GROOVE FICTION  |JODIE     |DEGENERES|Sports     |
|GROOVE FICTION  |JOHNNY    |LOLLOB...|Sports     |
|GROOVE FICTION  |MINNIE    |ZELLWEGER|Sports     |
|GROSSE WONDERFUL|ALBERT    |JOHANSSON|Music      |
|GROSSE WONDERFUL|CUBA      |ALLEN    |Music      |
|GROSSE WONDERFUL|DAN       |STREEP   |Music      |
|GROSSE WONDERFUL|SEAN      |GUINESS  |Music      |
|GROUNDHOG UNCUT |ADAM      |GRANT    |Comedy     |
|GROUNDHOG UNCUT |GROUCHO   |WILLIAMS |Comedy     |
|GROUNDHOG UNCUT |JAYNE     |NEESON   |Comedy     |
|GROUNDHOG UNCUT |JULIA     |BARRYMORE|Comedy     |
|GROUNDHOG UNCUT |RICHARD   |PENN     |Comedy     |
|GROUNDHOG UNCUT |SEAN      |GUINESS  |Comedy     |
|GROUNDHOG UNCUT |UMA       |WOOD     |Comedy     |
|GUMP DATE       |DAN       |TORN     |Travel     |
|GUMP DATE       |GENE      |HOPKINS  |Travel     |
|GUMP DATE       |JAYNE     |NOLTE    |Travel     |
|GUMP DATE       |MENA      |TEMPLE   |Travel     |
|GUMP DATE       |RIP       |WINSLET  |Travel     |
|GUMP DATE       |RIVER     |DEAN     |Travel     |
|GUN BONNIE      |BURT      |DUKAKIS  |Games      |
|GUN BONNIE      |GROUCHO   |SINATRA  |Games      |
|GUN BONNIE      |IAN       |TANDY    |Games      |
|GUN BONNIE      |MATTHEW   |CARREY   |Games      |
|GUN BONNIE      |WILL      |WILSON   |Games      |
|GUNFIGHT MOON   |CARMEN    |HUNT     |Comedy     |
|GUNFIGHT MOON   |GINA      |DEGENERES|Comedy     |
|GUNFIGHT MOON   |KEVIN     |GARLAND  |Comedy     |
|GUNFIGHT MOON   |RUSSELL   |CLOSE    |Comedy     |
|GUNFIGHTER MU...|AUDREY    |OLIVIER  |Sports     |
|GUNFIGHTER MU...|JUDY      |DEAN     |Sports     |
|GUNFIGHTER MU...|RUSSELL   |CLOSE    |Sports     |
|GUNFIGHTER MU...|SCARLETT  |DAMON    |Sports     |
|GUYS FALCON     |BURT      |DUKAKIS  |Sci-Fi     |
|GUYS FALCON     |MORGAN    |WILLIAMS |Sci-Fi     |
|GUYS FALCON     |RICHARD   |PENN     |Sci-Fi     |
|GUYS FALCON     |RIP       |CRAWFORD |Sci-Fi     |
|GUYS FALCON     |RUSSELL   |CLOSE    |Sci-Fi     |
|HALF OUTFIELD   |ANNE      |CRONYN   |Family     |
|HALF OUTFIELD   |DARYL     |CRAWFORD |Family     |
|HALF OUTFIELD   |DEBBIE    |AKROYD   |Family     |
|HALF OUTFIELD   |GREG      |CHAPLIN  |Family     |
|HALF OUTFIELD   |HARRISON  |BALE     |Family     |
|HALF OUTFIELD   |SEAN      |GUINESS  |Family     |
|HALL CASSIDY    |CAMERON   |WRAY     |Children   |
|HALL CASSIDY    |GINA      |DEGENERES|Children   |
|HALL CASSIDY    |JAYNE     |SILVER...|Children   |
|HALL CASSIDY    |JOHNNY    |LOLLOB...|Children   |
|HALL CASSIDY    |RIP       |CRAWFORD |Children   |
|HALLOWEEN NUTS  |ANGELA    |WITHER...|Documentary|
|HALLOWEEN NUTS  |AUDREY    |OLIVIER  |Documentary|
|HALLOWEEN NUTS  |ED        |CHASE    |Documentary|
|HALLOWEEN NUTS  |GROUCHO   |SINATRA  |Documentary|
|HALLOWEEN NUTS  |JAYNE     |NEESON   |Documentary|
|HALLOWEEN NUTS  |JUDE      |CRUISE   |Documentary|
|HALLOWEEN NUTS  |SYLVESTER |DERN     |Documentary|
|HAMLET WISDOM   |CHRISTO...|WEST     |Sci-Fi     |
|HAMLET WISDOM   |FAY       |WINSLET  |Sci-Fi     |
|HAMLET WISDOM   |JOHNNY    |CAGE     |Sci-Fi     |
|HAMLET WISDOM   |PENELOPE  |CRONYN   |Sci-Fi     |
|HAMLET WISDOM   |WARREN    |JACKMAN  |Sci-Fi     |
|HANDICAP BOON...|AL        |GARLAND  |Action     |
|HANDICAP BOON...|ALBERT    |NOLTE    |Action     |
|HANDICAP BOON...|CATE      |HARRIS   |Action     |
|HANDICAP BOON...|GARY      |PHOENIX  |Action     |
|HANDICAP BOON...|MARY      |KEITEL   |Action     |
|HANDICAP BOON...|RENEE     |TRACY    |Action     |
|HANDICAP BOON...|ZERO      |CAGE     |Action     |
|HANGING DEEP    |ANGELA    |WITHER...|Drama      |
|HANGING DEEP    |JOHNNY    |CAGE     |Drama      |
|HANGING DEEP    |KENNETH   |PALTROW  |Drama      |
|HANGING DEEP    |MATTHEW   |JOHANSSON|Drama      |
|HANGING DEEP    |MERYL     |GIBSON   |Drama      |
|HANGING DEEP    |RIP       |WINSLET  |Drama      |
|HANGING DEEP    |ROCK      |DUKAKIS  |Drama      |
|HANKY OCTOBER   |LISA      |MONROE   |Sci-Fi     |
|HANKY OCTOBER   |OLYMPIA   |PFEIFFER |Sci-Fi     |
|HANKY OCTOBER   |RICHARD   |PENN     |Sci-Fi     |
|HANOVER GALAXY  |ANGELA    |HUDSON   |Music      |
|HANOVER GALAXY  |JAYNE     |NEESON   |Music      |
|HANOVER GALAXY  |JENNIFER  |DAVIS    |Music      |
|HANOVER GALAXY  |JULIA     |MCQUEEN  |Music      |
|HANOVER GALAXY  |KENNETH   |HOFFMAN  |Music      |
|HANOVER GALAXY  |KIRSTEN   |PALTROW  |Music      |
|HANOVER GALAXY  |SCARLETT  |DAMON    |Music      |
|HAPPINESS UNITED|ADAM      |GRANT    |Foreign    |
|HAPPINESS UNITED|CUBA      |ALLEN    |Foreign    |
|HAPPINESS UNITED|GROUCHO   |DUNST    |Foreign    |
|HAPPINESS UNITED|MERYL     |GIBSON   |Foreign    |
|HAPPINESS UNITED|NICK      |WAHLBERG |Foreign    |
|HARDLY ROBBERS  |ANNE      |CRONYN   |Documentary|
|HARDLY ROBBERS  |GRETA     |MALDEN   |Documentary|
|HARDLY ROBBERS  |KARL      |BERRY    |Documentary|
|HAROLD FRENCH   |ED        |MANSFIELD|Drama      |
|HAROLD FRENCH   |GENE      |MCKELLEN |Drama      |
|HAROLD FRENCH   |HARVEY    |HOPE     |Drama      |
|HAROLD FRENCH   |JON       |CHASE    |Drama      |
|HAROLD FRENCH   |NATALIE   |HOPKINS  |Drama      |
|HAROLD FRENCH   |PENELOPE  |CRONYN   |Drama      |
|HAROLD FRENCH   |TIM       |HACKMAN  |Drama      |
|HARPER DYING    |ALBERT    |JOHANSSON|Animation  |
|HARPER DYING    |FAY       |WINSLET  |Animation  |
|HARPER DYING    |KENNETH   |TORN     |Animation  |
|HARPER DYING    |KIM       |ALLEN    |Animation  |
|HARRY IDAHO     |CAMERON   |ZELLWEGER|Drama      |
|HARRY IDAHO     |FAY       |KILMER   |Drama      |
|HARRY IDAHO     |JAYNE     |SILVER...|Drama      |
|HARRY IDAHO     |LUCILLE   |DEE      |Drama      |
|HARRY IDAHO     |MATTHEW   |CARREY   |Drama      |
|HARRY IDAHO     |MORGAN    |HOPKINS  |Drama      |
|HATE HANDICAP   |BOB       |FAWCETT  |Comedy     |
|HATE HANDICAP   |KEVIN     |BLOOM    |Comedy     |
|HATE HANDICAP   |RIVER     |DEAN     |Comedy     |
